[Instrument settings]
Instrument type = "CryoFMR-40"
DAQ serial number = "01EA6AD6"
SW version = "2.6.0.3"
AC Output = "0"
AC Field Frequency = "490.000000"
Hall.Sensor Range = "0"
Hall.ADC # Samples = "10"
Hall.ADC Rate = "100.000000"
FMR.RF Diode  = "RF Detector"
FMR.Coupling = "0"
FMR.Notch = "1"
FMR.Notch x2 = "1"
FMR.Bandpass = "1"
Signal.Signal fitting = "Derivated Lorentz."
SweepMode = "Field"
RF.Lvl.Comp = "FALSE"

[QD]
Instrument Type = "DynaCool"
IP Address = "127.0.0.1"
Drive.Mode = "Driven"
Drive.Approach = "Linear"
Drive.Rate = "500.000000"
Correction name = "No Correction"
[Sweep settings]
Frequency(GHz)	Field Saturation (Oe)	Field Start (Oe)	Field Stop (Oe)	Field Step (Oe)	Input gain	Output gain	Modul. Ampl.	FMR ADC # of Samples	FMR ADC Rate	Temp
6	10000	9000	0	10	x100	x100	0.3	100	1000	300
8	10000	9000	0	10	x100	x100	0.3	100	1000	300
10	10000	9000	0	10	x100	x100	0.3	100	1000	300
12	10000	9000	0	10	x100	x100	0.3	100	1000	300
14	10000	9000	0	10	x100	x100	0.3	100	1000	300
16	10000	9000	0	10	x100	x100	0.3	100	1000	300
18	10000	9000	0	10	x100	x100	0.3	100	1000	300
20	10000	9000	0	10	x100	x100	0.3	100	1000	300
22	10000	9000	0	10	x100	x100	0.3	100	1000	300

[Data]
Frequency	Field	I	Q	IQ	IQ fit	Aux	Temp
12.000000	2659.550293	2.626703	1.738126	3.104072	3.128266	10.462720	300.649628
12.000000	2649.590332	1.483461	0.981947	1.733376	1.618413	10.462641	300.648437
12.000000	2639.595459	0.845613	0.565509	0.971635	0.779611	10.462598	300.648834
12.000000	2629.612061	0.504370	0.336090	0.560455	0.334079	10.462687	300.648254
12.000000	2619.628906	0.314974	0.214600	0.335465	0.098739	10.462513	300.647858
12.000000	2609.668701	0.208689	0.142461	0.207021	-0.024905	10.462559	300.647644
12.000000	2599.813721	0.151919	0.102250	0.137489	-0.088479	10.462532	300.647644
12.000000	2589.830322	0.118994	0.080598	0.098083	-0.120319	10.462562	300.646851
12.000000	2579.544189	0.094278	0.060876	0.066589	-0.134265	10.462572	300.648254
12.000000	2569.561035	0.077843	0.055964	0.050173	-0.137720	10.462493	300.646240
12.000000	2559.565918	0.072576	0.051785	0.043476	-0.135753	10.462496	300.646240
12.000000	2549.571045	0.063450	0.046325	0.032852	-0.130895	10.462565	300.645447
12.000000	2539.587646	0.060928	0.044743	0.029878	-0.124610	10.462588	300.644470
12.000000	2529.720703	0.061119	0.038063	0.026352	-0.117816	10.462476	300.645050
12.000000	2519.644531	0.056763	0.038411	0.022912	-0.110766	10.462342	300.645874
12.000000	2509.835937	0.054652	0.038786	0.021359	-0.104061	10.462421	300.645050
12.000000	2499.538086	0.051815	0.039618	0.019453	-0.097342	10.462447	300.646240
12.000000	2489.845947	0.051046	0.037363	0.017568	-0.091389	10.462493	300.645660
12.000000	2479.594727	0.051736	0.033039	0.015760	-0.085511	10.462345	300.644867
12.000000	2469.646484	0.044428	0.034861	0.010670	-0.080221	10.462361	300.645050
12.000000	2459.628174	0.042166	0.036291	0.009573	-0.075291	10.462312	300.646240
12.000000	2449.609863	0.044503	0.033631	0.010056	-0.070740	10.462365	300.646667
12.000000	2439.661621	0.040940	0.033611	0.007074	-0.066569	10.462414	300.646851
12.000000	2429.655029	0.042613	0.033240	0.008266	-0.062698	10.462437	300.646240
12.000000	2419.706543	0.044638	0.031228	0.008846	-0.059146	10.462174	300.645447
12.000000	2409.828125	0.045411	0.030856	0.009286	-0.055887	10.462230	300.646240
12.000000	2399.844971	0.045838	0.034923	0.011887	-0.052841	10.462263	300.644257
12.000000	2389.547119	0.048935	0.036991	0.015612	-0.049938	10.462269	300.646454
12.000000	2379.552246	0.054297	0.037652	0.020449	-0.047330	10.462312	300.645050
12.000000	2369.662109	0.058525	0.045703	0.028418	-0.044937	10.462351	300.644653
12.000000	2359.643799	0.064942	0.048143	0.035117	-0.042685	10.462351	300.644867
12.000000	2349.625488	0.069588	0.043770	0.036581	-0.040591	10.462460	300.644470
12.000000	2339.619141	0.071034	0.051835	0.042237	-0.038645	10.462289	300.649048
12.000000	2329.670898	0.075055	0.053423	0.046468	-0.036841	10.462411	300.646240
12.000000	2319.652588	0.072787	0.046443	0.040726	-0.035145	10.462342	300.646240
12.000000	2309.820801	0.068213	0.050595	0.039203	-0.033588	10.462305	300.646454
12.000000	2299.790771	0.069900	0.049122	0.039798	-0.032102	10.462220	300.645660
12.000000	2289.854004	0.065449	0.047008	0.034920	-0.030722	10.462128	300.645660
12.000000	2279.556152	0.058124	0.044543	0.027452	-0.029382	10.462161	300.645050
12.000000	2269.538086	0.057772	0.043316	0.026483	-0.028159	10.462246	300.644470
12.000000	2259.589600	0.055560	0.039338	0.022444	-0.027017	10.462151	300.646240
12.000000	2249.583008	0.047482	0.035005	0.013317	-0.025935	10.462210	300.646240
12.000000	2239.576416	0.048037	0.036008	0.014335	-0.024916	10.462230	300.645660
12.000000	2229.616455	0.046621	0.036189	0.013253	-0.023960	10.462085	300.647064
12.000000	2219.819580	0.046058	0.031004	0.009925	-0.023071	10.462220	300.646667
12.000000	2209.778076	0.043034	0.033467	0.008762	-0.022209	10.462121	300.645050
12.000000	2199.806396	0.045532	0.030061	0.008968	-0.021400	10.462039	300.644867
12.000000	2189.834717	0.037349	0.027033	0.000473	-0.020633	10.462174	300.645660
12.000000	2179.816406	0.038267	0.030281	0.003031	-0.019903	10.462016	300.645050
12.000000	2169.810059	0.042616	0.027717	0.005245	-0.019212	10.462013	300.645447
12.000000	2159.675293	0.041975	0.027819	0.004768	-0.018547	10.462102	300.646851
12.000000	2149.575439	0.039352	0.024383	0.000685	-0.017918	10.461964	300.645050
12.000000	2139.603760	0.038609	0.026747	0.001370	-0.017327	10.461957	300.646240
12.000000	2129.632080	0.043349	0.029568	0.006882	-0.016765	10.461901	300.646851
12.000000	2119.753662	0.036337	0.033779	0.003357	-0.016235	10.461931	300.645660
12.000000	2109.805420	0.040778	0.030255	0.005118	-0.015725	10.461894	300.645660
12.000000	2099.787109	0.044875	0.027618	0.007081	-0.015236	10.461990	300.645660
12.000000	2089.838867	0.038369	0.027641	0.001668	-0.014772	10.461871	300.645050
12.000000	2079.820557	0.039957	0.027927	0.003151	-0.014326	10.461871	300.647064
12.000000	2069.825684	0.037783	0.025833	0.000184	-0.013900	10.461954	300.646667
12.000000	2059.679199	0.039753	0.027388	0.002686	-0.013487	10.461842	300.645874
12.000000	2049.672607	0.036939	0.028440	0.000920	-0.013097	10.461855	300.644653
12.000000	2039.584473	0.038382	0.029107	0.002493	-0.012721	10.461756	300.645050
12.000000	2029.589600	0.039818	0.027884	0.003017	-0.012364	10.461786	300.646240
12.000000	2019.781128	0.037011	0.031807	0.002840	-0.012028	10.461878	300.645660
12.000000	2009.751099	0.037573	0.028272	0.001360	-0.011698	10.461793	300.644867
12.000000	1999.802856	0.042399	0.031715	0.007285	-0.011384	10.461697	300.645447
12.000000	1989.772949	0.039368	0.028808	0.003155	-0.011080	10.461917	300.647064
12.000000	1979.789673	0.038352	0.027207	0.001425	-0.010790	10.461917	300.646454
12.000000	1969.619995	0.038405	0.027911	0.001858	-0.010505	10.461707	300.646667
12.000000	1959.706543	0.040732	0.029104	0.004459	-0.010238	10.461717	300.646851
12.000000	1949.653442	0.043550	0.028631	0.006548	-0.009978	10.461783	300.647461
12.000000	1939.600220	0.042485	0.027388	0.004975	-0.009728	10.461776	300.646454
12.000000	1929.686890	0.038559	0.027474	0.001749	-0.009490	10.461684	300.645447
12.000000	1919.738525	0.040295	0.028529	0.003780	-0.009259	10.461664	300.646240
12.000000	1909.743652	0.039493	0.024097	0.000667	-0.009036	10.461786	300.646240
12.000000	1899.783569	0.040548	0.027066	0.003186	-0.008822	10.461513	300.647064
12.000000	1889.765381	0.036485	0.030478	0.001680	-0.008614	10.461559	300.645660
12.000000	1879.723877	0.037695	0.027786	0.001205	-0.008413	10.461579	300.646454
12.000000	1869.763916	0.040318	0.030722	0.005014	-0.008220	10.461710	300.646240
12.000000	1859.734009	0.041038	0.027796	0.004001	-0.008033	10.461687	300.647644
12.000000	1849.669067	0.042195	0.028299	0.005245	-0.007851	10.461539	300.647064
12.000000	1839.674194	0.038494	0.028098	0.002047	-0.007676	10.461382	300.646240
12.000000	1829.714111	0.042455	0.030021	0.006414	-0.007508	10.461510	300.645660
12.000000	1819.672729	0.038865	0.027908	0.002254	-0.007344	10.461562	300.645050
12.000000	1809.735962	0.041124	0.026740	0.003495	-0.007187	10.461615	300.645874
12.000000	1799.717651	0.043583	0.029459	0.007047	-0.007033	10.461549	300.646454
12.000000	1789.734497	0.040552	0.025261	0.002203	-0.006885	10.461490	300.646454
12.000000	1779.751221	0.039194	0.028608	0.002918	-0.006742	10.461618	300.645447
12.000000	1769.744629	0.039874	0.027464	0.002855	-0.006603	10.461523	300.645447
12.000000	1759.761230	0.044365	0.029959	0.007979	-0.006468	10.461523	300.646667
12.000000	1749.649902	0.041051	0.029847	0.005154	-0.006336	10.461576	300.647064
12.000000	1739.806274	0.039503	0.028046	0.002869	-0.006211	10.461589	300.647064
12.000000	1729.729736	0.038993	0.027786	0.002302	-0.006086	10.461405	300.645447
12.000000	1719.676636	0.037928	0.029298	0.002249	-0.005966	10.461467	300.647064
12.000000	1709.693481	0.038734	0.027332	0.001837	-0.005850	10.461549	300.646454
12.000000	1699.686768	0.038964	0.029157	0.003036	-0.005737	10.461507	300.646240
12.000000	1689.703491	0.038145	0.027592	0.001491	-0.005628	10.461437	300.644653
12.000000	1679.720215	0.038993	0.024442	0.000462	-0.005522	10.461352	300.645660
12.000000	1669.504028	0.041998	0.028447	0.005178	-0.005416	10.461562	300.644653
12.000000	1659.707153	0.038175	0.024942	0.000057	-0.005318	10.461253	300.646667
12.000000	1649.560669	0.036478	0.030623	0.001777	-0.005219	10.461414	300.645874
12.000000	1639.728882	0.040637	0.026721	0.003094	-0.005125	10.461280	300.645050
12.000000	1629.768799	0.040154	0.027181	0.002945	-0.005033	10.461316	300.644257
12.000000	1619.808716	0.034664	0.026829	-0.001827	-0.004943	10.461270	300.645874
12.000000	1609.848877	0.034788	0.029670	-0.000155	-0.004856	10.461329	300.645660
12.000000	1599.842285	0.037478	0.026823	0.000518	-0.004770	10.461421	300.645050
12.000000	1589.649414	0.039516	0.026415	0.001995	-0.004685	10.461201	300.644470
12.000000	1579.700928	0.039223	0.025573	0.001287	-0.004605	10.461276	300.645874
12.000000	1569.601318	0.039444	0.027309	0.002429	-0.004525	10.461336	300.644257
12.000000	1559.571289	0.034644	0.023614	-0.003612	-0.004448	10.461220	300.644470
12.000000	1549.588013	0.037037	0.030817	0.002359	-0.004373	10.461257	300.646240
12.000000	1539.791138	0.037714	0.028789	0.001806	-0.004302	10.461270	300.647064
12.000000	1529.761230	0.034936	0.024541	-0.002853	-0.004230	10.461020	300.646240
12.000000	1519.777954	0.039378	0.025294	0.001267	-0.004161	10.461069	300.645660
12.000000	1509.806274	0.039621	0.028397	0.003183	-0.004093	10.461204	300.645874
12.000000	1499.811279	0.032106	0.024538	-0.005213	-0.004027	10.461171	300.645660
12.000000	1489.513550	0.034726	0.028539	-0.000820	-0.003960	10.461273	300.645050
12.000000	1479.553589	0.040433	0.028930	0.004157	-0.003898	10.461428	300.645660
12.000000	1469.570312	0.040134	0.025406	0.001964	-0.003836	10.461142	300.645660
12.000000	1459.668457	0.037655	0.021530	-0.002241	-0.003777	10.461158	300.646240
12.000000	1449.859985	0.038595	0.030202	0.003329	-0.003719	10.461293	300.643677
12.000000	1439.690308	0.037665	0.029528	0.002182	-0.003661	10.461240	300.645874
12.000000	1429.707031	0.037958	0.020392	-0.002613	-0.003605	10.461158	300.646240
12.000000	1419.723755	0.039486	0.026609	0.002093	-0.003550	10.461204	300.646240
12.000000	1409.786987	0.035150	0.028473	-0.000495	-0.003497	10.461148	300.645660
12.000000	1399.780396	0.035702	0.030044	0.000833	-0.003444	10.461237	300.645660
12.000000	1389.738892	0.039148	0.026185	0.001579	-0.003393	10.461135	300.644257
12.000000	1379.802246	0.039483	0.033072	0.005659	-0.003343	10.461230	300.645660
12.000000	1369.679077	0.035384	0.030252	0.000684	-0.003294	10.461171	300.646240
12.000000	1359.719238	0.035840	0.027148	-0.000645	-0.003246	10.461201	300.645447
12.000000	1349.747437	0.039736	0.028322	0.003252	-0.003199	10.461197	300.645050
12.000000	1339.729248	0.037205	0.027500	0.000688	-0.003153	10.461145	300.644073
12.000000	1329.722656	0.035995	0.028713	0.000349	-0.003108	10.461168	300.646851
12.000000	1319.762695	0.039217	0.028578	0.002963	-0.003065	10.460934	300.646240
12.000000	1309.721191	0.040631	0.028213	0.003942	-0.003022	10.460948	300.645050
12.000000	1299.796143	0.034992	0.026980	-0.001440	-0.002980	10.460980	300.646667
12.000000	1289.649780	0.036909	0.024794	-0.001046	-0.002938	10.461079	300.645660
12.000000	1279.643188	0.036850	0.029571	0.001540	-0.002898	10.461178	300.645874
12.000000	1269.671509	0.037958	0.027648	0.001404	-0.002858	10.461145	300.646240
12.000000	1259.699829	0.039266	0.027161	0.002228	-0.002819	10.461096	300.646851
12.000000	1249.798218	0.035508	0.025057	-0.002066	-0.002782	10.460994	300.645447
12.000000	1239.675049	0.035403	0.024534	-0.002441	-0.002744	10.461174	300.646240
12.000000	1229.668457	0.034913	0.023597	-0.003366	-0.002708	10.461017	300.647644
12.000000	1219.696899	0.036606	0.028581	0.000797	-0.002672	10.461017	300.647644
12.000000	1209.725220	0.038280	0.028769	0.002297	-0.002637	10.460997	300.646240
12.000000	1199.753540	0.038004	0.027487	0.001360	-0.002603	10.461027	300.646667
12.000000	1189.781982	0.038934	0.029390	0.003187	-0.002569	10.461027	300.647064
12.000000	1179.600586	0.037885	0.028101	0.001603	-0.002536	10.461030	300.647644
12.000000	1169.652222	0.042929	0.027937	0.005719	-0.002503	10.461115	300.645050
12.000000	1159.832031	0.036117	0.024196	-0.002025	-0.002472	10.460908	300.644073
12.000000	1149.650757	0.039191	0.023798	0.000320	-0.002440	10.461033	300.642670
12.000000	1139.679077	0.038773	0.029065	0.002878	-0.002410	10.460967	300.644867
12.000000	1129.672485	0.035311	0.026780	-0.001269	-0.002380	10.461004	300.642883
12.000000	1119.666016	0.037067	0.024209	-0.001222	-0.002350	10.460951	300.643677
12.000000	1109.740845	0.037787	0.025886	0.000304	-0.002322	10.461174	300.643677
12.000000	1099.745972	0.037109	0.028457	0.001159	-0.002293	10.461066	300.645050
12.000000	1089.762695	0.033362	0.025057	-0.003842	-0.002265	10.460990	300.644073
12.000000	1079.639648	0.036011	0.031215	0.001766	-0.002238	10.461066	300.647461
12.000000	1069.656250	0.040930	0.031501	0.006027	-0.002211	10.461148	300.643677
12.000000	1059.649780	0.039628	0.026918	0.002414	-0.002185	10.461296	300.645660
12.000000	1049.643188	0.040427	0.025517	0.002309	-0.002159	10.461329	300.644073
12.000000	1039.683105	0.035282	0.026671	-0.001345	-0.002133	10.461234	300.645660
12.000000	1029.699829	0.037728	0.027023	0.000890	-0.002108	10.461342	300.644653
12.000000	1019.728210	0.038595	0.023670	-0.000235	-0.002084	10.461437	300.646851
12.000000	1009.744934	0.036676	0.025942	-0.000582	-0.002060	10.461543	300.645050
12.000000	999.738342	0.033934	0.024291	-0.003779	-0.002036	10.461500	300.645660
12.000000	989.615234	0.034719	0.024620	-0.002941	-0.002012	10.461441	300.644073
12.000000	979.655334	0.039740	0.028121	0.003178	-0.001989	10.461536	300.645050
12.000000	969.671936	0.038392	0.029617	0.002880	-0.001967	10.461503	300.645050
12.000000	959.828491	0.033224	0.023578	-0.004761	-0.001945	10.461651	300.645050
12.000000	949.670471	0.035933	0.028286	0.000096	-0.001923	10.461585	300.644257
12.000000	939.722107	0.038987	0.030495	0.003864	-0.001902	10.461648	300.645447
12.000000	929.762085	0.037008	0.028565	0.001149	-0.001881	10.461704	300.645874
12.000000	919.743896	0.035969	0.027368	-0.000377	-0.001860	10.461724	300.645660
12.000000	909.772217	0.036238	0.028003	0.000199	-0.001839	10.461802	300.644470
12.000000	899.625854	0.033473	0.031389	-0.000238	-0.001819	10.461707	300.645050
12.000000	889.654297	0.034032	0.025905	-0.002796	-0.001799	10.461829	300.647461
12.000000	879.659302	0.041738	0.027671	0.004606	-0.001780	10.461668	300.645050
12.000000	869.699280	0.036386	0.028647	0.000682	-0.001761	10.461809	300.644867
12.000000	859.727722	0.033635	0.026878	-0.002588	-0.001742	10.461924	300.645660
12.000000	849.767639	0.034811	0.034200	0.002433	-0.001724	10.461779	300.645660
12.000000	839.749451	0.037234	0.023180	-0.001624	-0.001706	10.461862	300.645660
12.000000	829.789429	0.037606	0.024133	-0.000787	-0.001688	10.461868	300.645050
12.000000	819.549866	0.036064	0.028437	0.000302	-0.001670	10.461960	300.645874
12.000000	809.648193	0.038530	0.030521	0.003509	-0.001653	10.461993	300.646454
12.000000	799.559998	0.037958	0.024857	-0.000092	-0.001635	10.461987	300.646240
12.000000	789.565063	0.038372	0.022450	-0.001073	-0.001618	10.462102	300.646240
12.000000	779.593445	0.039154	0.026507	0.001818	-0.001602	10.462105	300.646454
12.000000	769.773254	0.033115	0.026744	-0.003088	-0.001586	10.462181	300.646454
12.000000	759.824890	0.032941	0.032027	-0.000317	-0.001570	10.462171	300.646240
12.000000	749.841614	0.034571	0.028871	-0.000698	-0.001554	10.462174	300.646240
12.000000	739.835022	0.036981	0.027408	0.000506	-0.001539	10.462256	300.646454
12.000000	729.572144	0.036327	0.027355	-0.000067	-0.001523	10.462414	300.646240
12.000000	719.565613	0.033237	0.027230	-0.002713	-0.001508	10.462394	300.646240
12.000000	709.628906	0.036800	0.025429	-0.000734	-0.001493	10.462371	300.646240
12.000000	699.622314	0.034624	0.027102	-0.001625	-0.001478	10.462384	300.647461
12.000000	689.650696	0.036768	0.029114	0.001274	-0.001464	10.462381	300.646240
12.000000	679.830444	0.034341	0.029719	-0.000415	-0.001450	10.462384	300.646454
12.000000	669.788879	0.038379	0.029798	0.002997	-0.001436	10.462427	300.645447
12.000000	659.584351	0.037922	0.030557	0.003035	-0.001422	10.462407	300.646240
12.000000	649.554443	0.040075	0.024354	0.001410	-0.001408	10.462519	300.646240
12.000000	639.617737	0.033631	0.027220	-0.002382	-0.001394	10.462549	300.647064
12.000000	629.634460	0.036445	0.022430	-0.002676	-0.001381	10.462490	300.646240
12.000000	619.627869	0.034887	0.027197	-0.001345	-0.001368	10.462529	300.647064
12.000000	609.632935	0.039920	0.029071	0.003887	-0.001355	10.462463	300.647064
12.000000	599.626343	0.037974	0.026435	0.000810	-0.001343	10.462496	300.646667
12.000000	589.677979	0.034111	0.027474	-0.001838	-0.001330	10.462588	300.647064
12.000000	579.881042	0.032540	0.025090	-0.004462	-0.001318	10.462848	300.647064
12.000000	569.827942	0.032152	0.029209	-0.002512	-0.001306	10.462614	300.648254
12.000000	559.553406	0.037718	0.026129	0.000432	-0.001293	10.462766	300.647064
12.000000	549.558472	0.037649	0.027049	0.000883	-0.001282	10.462782	300.645874
12.000000	539.575195	0.036998	0.027030	0.000330	-0.001270	10.462795	300.646454
12.000000	529.626831	0.037225	0.026221	0.000074	-0.001258	10.462733	300.646667
12.000000	519.620239	0.036567	0.026786	-0.000162	-0.001247	10.462743	300.645660
12.000000	509.648590	0.035528	0.026089	-0.001412	-0.001236	10.462776	300.646851
12.000000	499.653656	0.034378	0.026576	-0.002102	-0.001225	10.462891	300.645050
12.000000	489.565521	0.039615	0.026658	0.002312	-0.001214	10.462785	300.646240
12.000000	479.593903	0.039832	0.028121	0.003301	-0.001203	10.462881	300.646454
12.000000	469.575684	0.036998	0.029505	0.001702	-0.001192	10.462861	300.645447
12.000000	459.580719	0.034328	0.028835	-0.000894	-0.001182	10.462841	300.645660
12.000000	449.609070	0.036353	0.023574	-0.002105	-0.001172	10.462851	300.647064
12.000000	439.649109	0.039740	0.026839	0.002521	-0.001161	10.462933	300.645874
12.000000	429.665833	0.038237	0.028512	0.002192	-0.001151	10.462970	300.646240
12.000000	419.659210	0.035949	0.026852	-0.000632	-0.001141	10.462930	300.644867
12.000000	409.722504	0.039697	0.025123	0.001541	-0.001132	10.463088	300.645050
12.000000	399.681000	0.036393	0.024886	-0.001344	-0.001122	10.463068	300.646851
12.000000	389.557892	0.034917	0.029479	-0.000041	-0.001112	10.463075	300.645874
12.000000	379.562988	0.031974	0.031961	-0.001125	-0.001103	10.463029	300.646667
12.000000	369.533081	0.035147	0.023430	-0.003184	-0.001093	10.463150	300.645874
12.000000	359.584747	0.039148	0.027145	0.002203	-0.001084	10.463052	300.645660
12.000000	349.578156	0.040091	0.026481	0.002625	-0.001075	10.463091	300.646667
12.000000	339.629822	0.035525	0.027954	-0.000371	-0.001066	10.463144	300.646240
12.000000	329.658203	0.038014	0.025784	0.000509	-0.001057	10.463216	300.645660
12.000000	319.663239	0.038125	0.026500	0.000999	-0.001049	10.463108	300.645050
12.000000	309.703278	0.038760	0.024068	0.000187	-0.001040	10.463371	300.644470
12.000000	299.533600	0.034200	0.026313	-0.002377	-0.001031	10.463295	300.645447
12.000000	289.573578	0.037484	0.026076	0.000233	-0.001023	10.463239	300.646667
12.000000	279.566986	0.035624	0.032550	0.002253	-0.001015	10.463413	300.645874
12.000000	269.595367	0.035686	0.026135	-0.001233	-0.001006	10.463338	300.645660
12.000000	259.647034	0.039168	0.028453	0.002951	-0.000998	10.463219	300.646240
12.000000	249.663742	0.036718	0.027658	0.000470	-0.000990	10.463374	300.646240
12.000000	239.668793	0.040331	0.025800	0.002460	-0.000982	10.463486	300.645660
12.000000	229.708817	0.036623	0.025570	-0.000760	-0.000974	10.463404	300.645874
12.000000	219.737183	0.036823	0.026408	-0.000129	-0.000967	10.463548	300.646240
12.000000	209.718948	0.039006	0.026977	0.002007	-0.000959	10.463525	300.645447
12.000000	199.584213	0.039763	0.026083	0.002145	-0.000951	10.463394	300.645050
12.000000	189.554337	0.036945	0.026510	0.000032	-0.000944	10.463351	300.645447
12.000000	179.617645	0.036337	0.029453	0.001148	-0.000937	10.463397	300.645050
12.000000	169.587753	0.033536	0.022933	-0.004783	-0.000929	10.463456	300.644867
12.000000	159.627777	0.036173	0.027740	0.000068	-0.000922	10.463371	300.644867
12.000000	149.644470	0.039108	0.028345	0.002852	-0.000915	10.463377	300.644653
12.000000	139.672836	0.037520	0.029025	0.001903	-0.000908	10.463528	300.644867
12.000000	129.759445	0.034943	0.026195	-0.001807	-0.000901	10.463542	300.646240
12.000000	119.729561	0.038665	0.025711	0.001031	-0.000894	10.463578	300.646240
12.000000	109.583191	0.035985	0.029571	0.000927	-0.000887	10.463729	300.647064
12.000000	99.623192	0.037520	0.025688	0.000066	-0.000880	10.463512	300.646851
12.000000	89.639908	0.037481	0.026001	0.000207	-0.000874	10.463581	300.646667
12.000000	79.668266	0.033720	0.026783	-0.002498	-0.000867	10.463551	300.646667
12.000000	69.661682	0.038658	0.027490	0.002012	-0.000861	10.463686	300.647064
12.000000	59.701691	0.040831	0.028341	0.004295	-0.000854	10.463627	300.647858
12.000000	49.695107	0.034644	0.026619	-0.001815	-0.000848	10.463496	300.647064
12.000000	39.688519	0.035295	0.025922	-0.001656	-0.000842	10.463558	300.647644
12.000000	29.716881	0.039980	0.030113	0.004565	-0.000835	10.463607	300.646851
12.000000	19.780190	0.035354	0.022884	-0.003280	-0.000829	10.463551	300.648834
12.000000	9.633815	0.037639	0.026362	0.000545	-0.000823	10.463640	300.647644
12.000000	-0.314526	0.034857	0.025978	-0.001986	-0.000817	10.463752	300.648254

14.000000	9000.253906	0.024797	0.019859	-0.000942	-0.000167	10.464982	300.633148
14.000000	8990.293945	0.025961	0.021585	0.000970	-0.000168	10.464936	300.632538
14.000000	8980.147461	0.026162	0.021983	0.001339	-0.000168	10.465061	300.634918
14.000000	8970.327148	0.025396	0.020964	0.000115	-0.000169	10.464853	300.633728
14.000000	8960.333008	0.029022	0.021184	0.003223	-0.000169	10.465044	300.634918
14.000000	8950.198242	0.025942	0.022950	0.001640	-0.000170	10.465064	300.634338
14.000000	8940.238281	0.027375	0.022276	0.002431	-0.000171	10.464860	300.633148
14.000000	8930.231445	0.023338	0.018807	-0.002876	-0.000171	10.465162	300.633148
14.000000	8920.283203	0.022838	0.021990	-0.001527	-0.000172	10.464955	300.632141
14.000000	8910.265625	0.026260	0.021911	0.001245	-0.000173	10.465143	300.632935
14.000000	8900.305664	0.022309	0.020796	-0.002672	-0.000173	10.465031	300.633148
14.000000	8890.344727	0.023953	0.024153	0.000550	-0.000174	10.465077	300.632141
14.000000	8880.199219	0.024916	0.019232	-0.001428	-0.000174	10.465024	300.632355
14.000000	8870.215820	0.024439	0.022545	0.000014	-0.000175	10.464962	300.633148
14.000000	8860.232422	0.024104	0.020353	-0.001511	-0.000176	10.465057	300.632355
14.000000	8850.237305	0.026905	0.021701	0.001545	-0.000176	10.465084	300.632355
14.000000	8840.253906	0.023341	0.021622	-0.001471	-0.000177	10.465077	300.632141
14.000000	8830.130859	0.027470	0.020810	0.001475	-0.000178	10.465107	300.632751
14.000000	8820.147461	0.024873	0.021184	-0.000486	-0.000178	10.465107	300.633148
14.000000	8810.106445	0.030538	0.021096	0.004138	-0.000179	10.465143	300.631561
14.000000	8800.262695	0.024502	0.020882	-0.001002	-0.000180	10.465100	300.632355
14.000000	8790.279297	0.025817	0.022335	0.000882	-0.000180	10.465100	300.630951
14.000000	8780.167969	0.020842	0.024268	-0.002176	-0.000181	10.465097	300.629944
14.000000	8770.219727	0.024166	0.020182	-0.001730	-0.000182	10.465166	300.631561
14.000000	8760.248047	0.026819	0.024797	0.003034	-0.000182	10.465097	300.632935
14.000000	8750.252930	0.023795	0.024104	0.000120	-0.000183	10.465077	300.632355
14.000000	8740.292969	0.023459	0.018867	-0.003110	-0.000184	10.465116	300.632355
14.000000	8730.146484	0.025866	0.018607	-0.001281	-0.000184	10.465215	300.630951
14.000000	8720.186523	0.024962	0.022227	-0.000022	-0.000185	10.465192	300.631348
14.000000	8710.156250	0.023427	0.022095	-0.001387	-0.000186	10.465215	300.631561
14.000000	8700.266602	0.025508	0.024778	0.001820	-0.000186	10.465274	300.632355
14.000000	8690.283203	0.022493	0.020928	-0.002853	-0.000187	10.465268	300.631561
14.000000	8680.334961	0.021779	0.021375	-0.003213	-0.000188	10.465149	300.633545
14.000000	8670.165039	0.023834	0.023282	-0.000462	-0.000189	10.464968	300.631744
14.000000	8660.485352	0.026030	0.019827	-0.000597	-0.000189	10.465051	300.632355
14.000000	8650.221680	0.022884	0.020530	-0.002829	-0.000190	10.465126	300.631348
14.000000	8640.214844	0.023216	0.020086	-0.002822	-0.000191	10.465330	300.632935
14.000000	8630.232422	0.025659	0.021056	-0.000275	-0.000191	10.465199	300.632538
14.000000	8620.272461	0.021921	0.021566	-0.003105	-0.000192	10.465258	300.632538
14.000000	8610.300781	0.023482	0.021273	-0.001995	-0.000193	10.465153	300.631561
14.000000	8600.270508	0.025550	0.021556	-0.000143	-0.000194	10.465064	300.632935
14.000000	8590.333984	0.025277	0.022894	0.000361	-0.000194	10.465169	300.631744
14.000000	8580.164062	0.021674	0.017893	-0.005444	-0.000195	10.465192	300.633331
14.000000	8570.367187	0.021375	0.019439	-0.004845	-0.000196	10.465412	300.632355
14.000000	8560.336914	0.021720	0.020399	-0.004041	-0.000197	10.465310	300.632355
14.000000	8550.237305	0.024153	0.019975	-0.002283	-0.000197	10.465251	300.633728
14.000000	8540.289062	0.021701	0.020168	-0.004225	-0.000198	10.465166	300.632538
14.000000	8530.095703	0.023410	0.021664	-0.001991	-0.000199	10.465409	300.631561
